,Unnamed: 0,Unnamed: 0.1,address,categories,city,name,postalCode,province,reviews.rating,reviews.text,reviews.username
2965,2965,3049,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,I particularly want to commend the excellent breakfast.,frank
2966,2966,3050,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,I particularly want to commend the excellent breakfast.,Scott
2967,2967,3051,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"We had a late check-in at this hotel as we were on the road. It took a bit for us to be assisted at the front desk as the staff member was in the back somewhere, but this was understandable since it was past midnight when we arrived. Overall, the room was satisfactory. It was clean and the bed was comfortable. The TV and appliances seemed new, but the air unit was older and noisy. The tub was a little dated as well. The hotel itself is definitely a bit worn. The exterior is not as inviting as some of the surrounding hotels. Our breakfast experience was also not up to par with other hotels in this chain as the tables were dirty, the trash was overflowing, and the whole area was just very messy. After another guest pointed this out, some of the issues were fixed. I would stay here again if the price were right and I were just passing through, but would definitely check the prices of some of the newer surrounding hotels first.",Sarah
2968,2968,3052,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,Staff was great!,Kim
2969,2969,3053,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,Room was very clean and comfortable. Staff was incredibly friendly. Will definitely stay there again.,A Traveler
2970,2970,3054,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"We needed a room close to Radford for my sons Graduation, the staff was more than helpful, rooms were clean and the pool was great to distract my younger children from the days activities.",Mark
2971,2971,3055,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"Disappointing breakfast. Outof coffee several times, then coffee that must have been run through the grounds a second time. Inattentive server for a weekend crowd. I'll pass on this property next time.",William
2972,2972,3056,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"We were very happy staying at the hotel. The beds were comfy, the room and bathroom were spotless. It was nice and quiet and the hotel was quite full when we were there. Having Shoney's right next door was perfect for some meals and within a close proximity there are other eateries, shopping stores, etc. We would definitely stay again at this hotel.",Lois & Mike
2973,2973,3057,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,after you get off 81 take second left. the hotel arrow sign is misleading,A Traveler
2974,2974,3058,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"The staff at the hotel were wonderful. We were stranded there because of car trouble and the staff at Kings Tires in Pulaski sent us to Hampton. When the van was finally fixed 2 day later, the staff at Hampton even offered to take us back to Pulaski (about 10miles away) to get the van. Food was always hot and... More",Patricia s
2975,2975,3059,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,This was a quick trip to Dublin VA for a funeral. They were very accommodating and got me in my room earlier so I could dress for funeral. I did not get back until late and then left early the next morning. I would stay there again if I happen to be in the area.,Rosalie
2976,2976,3060,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"Hotel was terrific. Hotels.com however couldn't get anything right. I made the initial reservation, and called back and asked for a change on the arrival date. After being VERY specific on what I wanted on the change, Hotels.com goofed it up. If I had not called back to the hotel to check, my stay would have been a disaster. Will have to re-assess my use of Hotels.com",A Traveler
2977,2977,3061,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"Clean rooms, spacious and comfortable",Christian
2978,2978,3062,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,1.0,"Toilet was broken. Made dripping water sounds all night. Shower curtain smelled like body odor. Ventilation system was very loud. Walls were very thin and could hear everything, including when the blow dryer was off, was in, next door they the adjoining room door. Didn't sleep a wink. Front desk was curt. Good coffee and breakfast though.",A Traveler
2979,2979,3063,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"Pleasantly surprised. Loved having a fridge and the coffee in the room was great! Flavored creamers:) Bathroom amenities were really nice too. The breakfast was really good. And there was nice hot coffee in the lobby, but once there were no cups. My only complaint was the way the curtains were set up. It took three nights of bright parking lot lights in our faces to figure out that there were shades way in behind that would block the light. The curtains needed instructions!",Karen
2980,2980,3064,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,Only stayed 1 night but really enjoyed the nice comfortable king-size bed.,Nancy
2981,2981,3065,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"Great, I enjoyed my stay af the Hampton Inn",Marcus Hood
2982,2982,3066,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"Great, I enjoyed my stay af the Hampton Inn",Melissa
2983,2983,3067,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"Clean comfortable, friendly",A Traveler
2984,2984,3068,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"Great service, great cookies, breakfast typical, Complintary internet work well, Just need a Jacuzzi in the pool area. The hallway on the 3rd floor smelled a little Smokey, but the room was fine no smoke smell at all.",Peter M
2985,2985,3069,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,The hotel was typical Hampton inn quality that I have become accustomed to. The one outstanding part of my stay was I forgot my prescription sunglasses in the room. Around noon time I received a call from Kelly that they had found them and what would I like for them to do. That is outstanding customer service. Keep up the... More,Gary P
2986,2986,3070,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"Overall the hotel is a nice place and the staff is friendly enough. Maybe I have seen one too many Hotel Impossible episodes, but to borrow a term from Anthony Melchiorri, nothing skeeves me out more than someone else's hair. My stay was otherwise perfect until the next morning when I stepped into the shower and opened my eyes to... More",TravellinTex1
2987,2987,3071,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"Overall the hotel is a nice place and the staff is friendly enough. Maybe I have seen one too many Hotel Impossible episodes, but to borrow a term from Anthony Melchiorri, nothing skeeves me out more than someone else's hair. My stay was otherwise perfect until the next morning when I stepped into the shower and opened my eyes to... More",Bryan
2988,2988,3072,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"Overall the hotel is a nice place and the staff is friendly enough. Maybe I have seen one too many Hotel Impossible episodes, but to borrow a term from Anthony Melchiorri, nothing skeeves me out more than someone else's hair. My stay was otherwise perfect until the next morning when I stepped into the shower and opened my eyes to... More",John
2989,2989,3073,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,We prefer Hampton Inn when we travel! Hotels and amenities are very consistent except for prices! Pricing is very surprising at times! We have only had one problem with Hampton Inn! The air conditioning went out but we were in a new room in minutes!,carl319
2990,2990,3074,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,Clean and service was great. Will stay here again!,A Traveler
2991,2991,3075,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,I was very impressed with all the updates to the hotel It was very clean and comfortable. The staff was very friendly and helpful. The beds were very comfortable.,Tony
2992,2992,3076,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"I really appreciate the dependability of Hampton Inns - they are always clean, comfortable, reasonably priced, and the staff is helpful and friendly. At the Hampton Inn Dublin, I gave a four out of five for room comfort simply because we ended up with a room that seemed a little smaller than what we usually get at a typical Hampton Inn (but it was a full hotel with the Virginia Tech home game weekend and we do have 2 adults and 3 kids in our family!) and because the bed pillows didn't seem as numerous and as comfortable as we've come to expect (firstworldproblems, right). Overall, very satisfactory! The kids had fun in the indoor pool, everyone slept well and we were on our way to our destination the next morning after coffee and a tasty little breakfast :)",Cyndi K.
2993,2993,3077,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"I really appreciate the dependability of Hampton Inns - they are always clean, comfortable, reasonably priced, and the staff is helpful and friendly. At the Hampton Inn Dublin, I gave a four out of five for room comfort simply because we ended up with a room that seemed a little smaller than what we usually get at a typical Hampton Inn (but it was a full hotel with the Virginia Tech home game weekend and we do have 2 adults and 3 kids in our family!) and because the bed pillows didn't seem as numerous and as comfortable as we've come to expect (firstworldproblems, right). Overall, very satisfactory! The kids had fun in the indoor pool, everyone slept well and we were on our way to our destination the next morning after coffee and a tasty little breakfast :)",Stephen
2994,2994,3078,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"A BIG thank you to everyone that makes this our home away from home: Kelly Taylor (front desk), also Taylor makes great omelettes Shanna, Carlie, Diane, Jen Cathy, to name a few. Keep on the Great Work! We will definitely recommend this to our friends colleagues. Tom Kathy Stephenson (Room 223)",kathyparnell
2995,2995,3079,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,1.0,"Well for starters my wife and I checked in late at night, d/t driving conditions because of the rainy weather. I was tired and exhausted and just wanted a shower and a nice clean bed to lay down.No sooner than my head hit the pillow(which you really shudnt call it a pillow) that my wife is jumping up and down... More",Bob F
2996,2996,3080,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,1.0,We only stayed one night on our way to Alabama. The room smelled so bad of smoke that I could taste it. My nose was stuffy all night. After we got to our next hotel and I opened my suitcase the pajamas I wore to bed the night I stayed there and the close I got there in still smelled like smoke. And this is coming from an ex smoker of 20 years. Pretty bad.,A Traveler
2997,2997,3081,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"We headed to southern VA to watch minor league baseball. A couple of rainouts, but still a good long weekend. The hotel is located just off the highway with easy access. The staff could not be any nicer - truly a southern thing! Breakfast was very good with lots of choices.",A Traveler
